"","YEAR","PSP","SITE","LAYER","C_STOCKS","UTMX","UTMY","STAND_AGE","BASAL_AREA","DOM_HEIGHT","SPECIES_RICHNESS","SHANNON_INDEX","GAP_FRACTION","CANOPY_COVER","ELEVATION","SLOPE","ASPECT","CONDITION","LAYER_NUM","CON_NUM"
"152","2018",1,3,"L",2.104368234,541334.7038,2280421.221,35,32.41597402,25.27,11,1.997272728,10.845,79.150597,2079.23999,4.691500187,124.3570023,"Managed","1","1"
"153","2018",31,3,"L",1.706785772,542340.0747,2279660.078,25,25.91380007,24.04,7,1.163545418,11.88,77.606201,2057.530029,5.89139986,288.9710083,"Managed","1","1"
"154","2018",13,2,"FH",3.833921563,541931.7289,2279362.464,24,33.2331219,23.46,11,1.763079375,21.69,75.221199,2020.839966,8.326899529,303.3120117,"Managed","2","1"
"155","2018",39,1,"FH",1.706778337,541978,2279702,12,22.49072071,14.69,6,1.193699251,14.52,9.5032,2059.320068,10.0649004,137.3470001,"Managed","2","1"
"156","2018",34,4,"FH",6.501587862,542344,2278943,20,31.69847353,22.63,6,0.806628216,10.3425,76.136398,2017.079956,6.994900227,41.92699814,"Managed","2","1"
"157","2018",32,4,"L",1.417866667,542451,2279168,22,32.49740017,22.59,7,1.07536652,9.6325,78.888901,2018.390015,11.79269981,248.6380005,"Managed","1","1"
"158","2018",22,4,"FH",4.249278955,541256.9193,2278432.505,21,20.09176129,14.04,7,1.5952735,20.42,34.016399,2026.77002,18.3743,218.8939972,"Managed","2","1"
"159","2018",34,1,"L",1.458738829,542381,2278960,20,49.4939073,19.99,8,1.073636604,10.195,74.4048,2015.550049,7.591199875,356.928009,"Managed","1","1"
"160","2018",10,3,"L",1.910318153,542209.6988,2279541.001,24,33.23418219,24.83,7,1.336035489,13.7025,79.2593,2050.629883,9.098400116,290.7030029,"Managed","1","1"
"161","2018",37,1,"L",1.939702369,541634,2279229,14,24.22231553,13.01,4,0.740139855,9.55,35.152802,2028.180054,9.637999535,59.09130096,"Managed","1","1"
"162","2018",25,4,"L",2.390944994,541704,2278537,36,22.08256892,23.24,7,1.595536884,18.5975,64.058701,2021.199951,28.39970016,266.0650024,"Managed","1","1"
"163","2018",2,4,"L",2.290125355,542258.4255,2280433.57,30,34.13746862,26.7,9,1.554751834,17.76,52.421101,2016.150024,10.63549995,290.0299988,"Managed","1","1"
"164","2018",15,3,"FH",3.497813788,542463.0325,2279278.016,22,24.44249405,21.9,5,1.054205803,12.19,45.794399,2026.630005,15.3458004,227.6139984,"Managed","2","1"
"165","2018",3,2,"L",1.376533333,543302.8827,2280494.972,22,28.27023018,22.67,3,0.792645885,12.605,54.9091,2064.02002,0.958899975,263.3829956,"Managed","1","1"
"166","2018",17,4,"L",1.72448,541875.6091,2279049.902,85,44.64752939,23.82,6,1.635680827,11.7575,64.285698,2026.819946,23.27280045,43.98920059,"Unmanaged","1","2"
"167","2018",40,3,"FH",2.46281792,541477.9141,2279519.609,10,25.92332302,10.88,4,0.375288034,9.8075,5.3079,2070.790039,8.039099693,190.345993,"Managed","2","1"
"168","2018",16,1,"FH",2.366633225,542667.9689,2279327.447,9,13.25872658,15.63,8,1.425649698,17.6375,13.4518,2014.099976,11.94999981,36.4178009,"Managed","2","1"
"169","2018",1,3,"FH",2.978438827,541334.7038,2280421.221,35,32.41597402,25.27,11,1.997272728,10.845,79.150597,2079.23999,4.691500187,124.3570023,"Managed","2","1"
"170","2018",16,2,"FH",2.250634193,542670.2685,2279365.966,85,36.2076211,25.07,12,2.250104756,9.895,64.3545,2007.920044,20.39279938,106.2460022,"Unmanaged","2","2"
"171","2018",15,1,"FH",4.555424911,542423.0351,2279313.884,23,28.95707265,23.7,8,1.476862748,9.965,77.1605,2030.400024,10.74380016,128.4089966,"Managed","2","1"
"172","2018",10,2,"L",1.417090355,542172.21,2279616.053,24,30.02675353,23.99,7,1.372741345,11.67,56.996601,2038.369995,16.79439926,288.8739929,"Managed","1","1"
"173","2018",6,1,"FH",2.937712132,542175.9553,2279827.775,30,25.32070664,23.67,9,1.640538586,12.3125,46.179401,2051.22998,7.194600105,187.6909943,"Managed","2","1"
"174","2018",18,1,"L",2.033512997,542171.9902,2279075.98,19,28.7106579,20.47,9,1.307317122,10.3275,60.133598,2048.780029,5.495800018,106.737999,"Managed","1","1"
"175","2018",34,3,"FH",5.422917275,542411,2278936,20,30.49795316,17.91,8,1.164778527,9.675,73.560799,2013.140015,14.0394001,67.54000092,"Managed","2","1"
"176","2018",28,2,"FH",4.926225212,541282,2279830,32,32.14126137,28.36,7,1.617250423,11.1375,67.155403,2091.870117,4.614099979,209.1860046,"Managed","2","1"
"177","2018",37,2,"L",1.538134834,541637,2279286,14,20.01033514,13.76,4,0.302454927,13.375,34.834099,2028.680054,4.854700089,149.1779938,"Managed","1","1"
"178","2018",15,4,"L",1.85572,542380.7608,2279301.936,23,30.59958368,19.57,8,1.356219274,9.9675,64.0625,2039.449951,10.0642004,96.49639893,"Managed","1","1"
"179","2018",14,2,"L",2.86782044,542176.3857,2279361.521,24,24.84803439,24.61,4,1.072739646,13.69,75.949402,2052.560059,8.315299988,305.0490112,"Managed","1","1"
"180","2018",9,1,"L",1.208325333,541919.7485,2279572.265,5,3.845643202,5.53,4,0.820783831,46.0125,53.0914,2048.959961,14.66790009,142.8739929,"Managed","1","1"
"181","2018",5,1,"L",0.800537152,541927.22,2279830.47,6,10.19368276,7.68,3,0.805200017,11.0725,0,2068.51001,13.89039993,79.11380005,"Managed","1","1"
"182","2018",15,2,"L",1.54224,542421.8508,2279370.766,23,27.47085193,21.21,7,1.211667584,9.74,71.923698,2041.73999,13.54930019,197.9680023,"Managed","1","1"
"183","2018",3,2,"FH",2.413084394,543302.8827,2280494.972,22,28.27023018,22.67,3,0.792645885,12.605,54.9091,2064.02002,0.958899975,263.3829956,"Managed","2","1"
"184","2018",17,1,"FH",1.806947574,541924.1212,2279067.951,19,31.34157289,20.19,7,1.103418131,11.36,45.333302,2011.23999,13.14550018,233.6640015,"Managed","2","1"
"185","2018",4,1,"L",0.835333333,541295.3921,2279450.545,7,15.50536981,13.35,4,0.865958817,14.2925,4.0964,2062.929932,2.724600077,194.9839935,"Managed","1","1"
"186","2018",23,3,"FH",4.010667874,542333.1686,2278414.794,85,36.87196977,24.13,9,1.80506687,8.6875,53.676498,1984.349976,4.73029995,133.2660065,"Unmanaged","2","2"
"187","2018",39,3,"L",1.15571304,542014,2279672,12,19.49580117,13.29,5,1.103150944,15.615,3.2967,2049.370117,16.3239994,129.5339966,"Managed","1","1"
"188","2018",22,3,"FH",2.67430303,541327.0763,2278420.724,21,26.17410065,21.46,7,1.55917818,10.96,54.227402,2014.160034,27.39229965,251.8619995,"Managed","2","1"
"189","2018",2,1,"FH",5.360834728,542296.9318,2280451.263,27,22.96743384,25.69,6,1.485902278,13.965,56.4202,2016.709961,14.53429985,251.1900024,"Managed","2","1"
"190","2018",22,1,"FH",3.689614812,541294.9172,2278447.317,21,18.17297467,24.3,5,0.885971436,14.86,50,2016.310059,37.89820099,93.39379883,"Managed","2","1"
"191","2018",37,4,"FH",5.158110387,541591,2279214,14,22.19878821,13.58,6,0.845224721,10.8025,15.814,2034.930054,6.442500114,73.57900238,"Managed","2","1"
"192","2018",17,3,"L",1.559721359,541951.1904,2279034.927,19,25.15569449,20.55,8,1.765017234,10.0825,54.591801,2015.589966,27.5855999,204.7369995,"Managed","1","1"
"193","2018",33,4,"L",2.319011905,542046.7831,2279186.008,21,34.10929246,20.28,8,1.264069431,10.11,73.103401,2050.570068,7.463799953,264.2349854,"Managed","1","1"
"194","2018",26,4,"FH",4.86710282,541370,2280241,35,39.48010035,24.34,12,2.138801751,11.1125,77.184502,2083.51001,5.567299843,3.02940011,"Managed","2","1"
"195","2018",19,2,"L",1.344373333,542437.1507,2279127.771,22,35.33891182,25.61,4,0.994308708,10.1475,78.978401,2013.689941,16.40559959,272.6659851,"Managed","1","1"
"196","2018",26,2,"FH",6.128756538,541416,2280298,35,40.76514919,27.58,11,1.927490249,10.895,77.083298,2078.610107,11.91569996,336.3590088,"Managed","2","1"
"197","2018",5,3,"L",1.713,541958.0283,2279808.752,6,5.280487107,6.82,4,1.033319912,21.5925,0,2060.629883,13.43239975,101.1750031,"Managed","1","1"
"198","2018",38,3,"L",1.52464,541275,2279237,13,24.4281409,13.75,6,0.857477732,12.6325,33.2258,2056.25,2.958699942,91.7594986,"Managed","1","1"
"199","2018",40,1,"L",1.47313364,541437.3336,2279544.103,10,24.09375763,12.26,5,0.438078171,11.0525,10.2506,2072.610107,6.476200104,196.197998,"Managed","1","1"
"200","2018",9,2,"L",2.259332,541929.2275,2279615.561,12,22.57807662,13.05,5,0.747893062,13.78,14.3149,2055.469971,10.71549988,139.4109955,"Managed","1","1"
"201","2018",2,2,"FH",2.963238579,542301.6097,2280497.313,26,34.38907092,25.22,4,1.319898938,13.035,56.4202,2011.969971,12.0941,342.5559998,"Managed","2","1"
"202","2018",35,1,"L",1.770851149,542080.0246,2279017.096,19,27.79087419,17.35,7,1.365621089,10.8375,49.9002,2041.349976,9.18200016,243.1869965,"Managed","1","1"
"203","2018",9,1,"FH",8.124497267,541919.7485,2279572.265,5,3.845643202,5.53,4,0.820783831,46.0125,53.0914,2048.959961,14.66790009,142.8739929,"Managed","2","1"
"204","2018",2,4,"FH",7.782188094,542258.4255,2280433.57,30,34.13746862,26.7,9,1.554751834,17.76,52.421101,2016.150024,10.63549995,290.0299988,"Managed","2","1"
"205","2018",8,3,"FH",4.997422961,542706.9866,2279804.867,20,38.12393371,21.43,7,1.069721762,11.4325,84.533897,2065.580078,1.171599984,161.4140015,"Managed","2","1"
"206","2018",29,4,"L",1.860270742,542008,2280320,31,33.74264896,27.14,6,1.536082595,10.5025,63.128502,2047.040039,14.00819969,38.46580124,"Managed","1","1"
"207","2018",25,2,"L",1.50756,541753,2278593,36,14.97485299,18.1,5,1.220206615,17.7,65.882401,2038.939941,4.15019989,283.375,"Managed","1","1"
"208","2018",18,3,"L",1.911067689,542206.5552,2279045.742,19,33.79324824,20.29,7,1.053485219,10.5775,63.943199,2043.23999,9.595899582,95.79329681,"Managed","1","1"
"209","2018",8,4,"L",2.28677778,542631.1271,2279807.222,20,31.59376032,18.72,9,1.879552218,12.455,74.545502,2063.320068,3.601099968,318.144989,"Managed","1","1"
"210","2018",26,3,"L",1.708373333,541451,2280229,35,31.77078906,27.18,13,2.304930837,10.9975,47.651001,2084.389893,3.124700069,347.7349854,"Managed","1","1"
"211","2018",26,3,"FH",2.977362213,541451,2280229,35,31.77078906,27.18,13,2.304930837,10.9975,47.651001,2084.389893,3.124700069,347.7349854,"Managed","2","1"
"212","2018",17,1,"L",1.346666527,541924.1212,2279067.951,19,31.34157289,20.19,7,1.103418131,11.36,45.333302,2011.23999,13.14550018,233.6640015,"Managed","1","1"
"213","2018",18,2,"FH",3.495988361,542179.9855,2279129.122,21,34.04538068,19.36,4,0.896557761,10.0425,70.696701,2049.590088,7.097300053,105.5599976,"Managed","2","1"
"214","2018",15,1,"L",1.991939851,542423.0351,2279313.884,23,28.95707265,23.7,8,1.476862748,9.965,77.1605,2030.400024,10.74380016,128.4089966,"Managed","1","1"
"215","2018",5,3,"FH",0,541958.0283,2279808.752,6,5.280487107,6.82,4,1.033319912,21.5925,0,2060.629883,13.43239975,101.1750031,"Managed","2","1"
"216","2018",22,2,"FH",0,541296.2575,2278496.015,8,6.036354299,5.93,7,1.505896219,28.5475,0,2033.880005,18.61910057,154.3849945,"Managed","2","1"
"217","2018",16,1,"L",0.85068,542667.9689,2279327.447,9,13.25872658,15.63,8,1.425649698,17.6375,13.4518,2014.099976,11.94999981,36.4178009,"Managed","1","1"
"218","2018",19,3,"L",1.073622251,542460.1606,2279051.688,20,31.99507914,19.29,7,1.120691115,9.8475,64.2229,2015.449951,12.1967001,244.6900024,"Managed","1","1"
"219","2018",13,3,"FH",4.403699986,541957.6316,2279295.351,24,24.98879738,22.64,5,0.986897646,12.305,78.556702,2025.099976,14.27799988,284.5400085,"Managed","2","1"
"220","2018",32,4,"FH",6.398770009,542451,2279168,22,32.49740017,22.59,7,1.07536652,9.6325,78.888901,2018.390015,11.79269981,248.6380005,"Managed","2","1"
"221","2018",27,1,"FH",4.708521403,541708,2280185,33,37.7455328,25.88,9,0.537139676,10.48,78.582199,2086.469971,4.26789999,286.223999,"Managed","2","1"
"222","2018",1,2,"FH",3.996135966,541295.6542,2280497.82,34,28.13708555,24.36,11,2.068319809,12.665,83.854202,2085,5.104199886,151.6560059,"Managed","2","1"
"223","2018",8,1,"L",1.530570881,542666.3953,2279828.559,20,27.42996017,22.44,6,0.822669812,14.0175,65.697701,2063.570068,1.925400019,333.6579895,"Managed","1","1"
"224","2018",37,3,"FH",6.037672159,541670,2279206,14,25.07093039,13.66,5,0.590313138,12.18,25.8216,2025.890015,2.892499924,103.6669998,"Managed","2","1"
"225","2018",24,3,"L",2.300394434,543292.8958,2278407.587,23,26.54141174,17.09,13,1.869069352,12.085,50,1941.420044,25.11709976,126.3040009,"Managed","1","1"
"226","2018",15,3,"L",1.155835066,542463.0325,2279278.016,22,24.44249405,21.9,5,1.054205803,12.19,45.794399,2026.630005,15.3458004,227.6139984,"Managed","1","1"
"227","2018",35,3,"L",1.448363388,542114.9937,2278991.95,19,15.88725003,12.7,5,1.378297123,8.045,6.9061,2043.140015,11.3100996,234.3339996,"Managed","1","1"
"228","2018",14,3,"L",2.802178,542199.9902,2279297.169,24,25.22245333,23.1,3,0.830028239,14.2175,78.016502,2053.840088,1.633000016,182.0119934,"Managed","1","1"
"229","2018",29,2,"L",2.087762004,542053,2280389,31,32.14210568,29.2,7,1.555066831,11.5825,69.438698,2030.569946,15.60910034,43.48630142,"Managed","1","1"
"230","2018",37,4,"L",1.055333333,541591,2279214,14,22.19878821,13.58,6,0.845224721,10.8025,15.814,2034.930054,6.442500114,73.57900238,"Managed","1","1"
"231","2018",5,4,"L",1.768,541881.534,2279815.093,6,6.007746171,6.48,3,0.540989472,19.0975,0,2077.919922,6.505000114,103.0930023,"Managed","1","1"
"232","2018",27,4,"FH",2.143515069,541668,2280161,33,38.24496357,27.35,10,1.773388463,9.955,67.680603,2085.669922,1.716300011,217.7850037,"Managed","2","1"
"233","2018",28,3,"L",1.43072,541316,2279760,32,32.0898178,24.36,6,1.197345796,10.765,72.101402,2085.909912,8.045800209,217.2299957,"Managed","1","1"
"234","2018",16,3,"FH",6.387985819,542706.7942,2279302.09,9,24.43795838,12.65,7,0.798129195,10.4825,1.9391,2012.72998,28.10370064,342.446991,"Managed","2","1"
"235","2018",16,3,"L",2.189112045,542706.7942,2279302.09,9,24.43795838,12.65,7,0.798129195,10.4825,1.9391,2012.72998,28.10370064,342.446991,"Managed","1","1"
"236","2018",31,2,"FH",5.534776973,542305.1667,2279730.697,25,24.89557062,21.74,5,1.084417173,10.625,67.760597,2055.459961,5.178599834,248.2100067,"Managed","2","1"
"237","2018",10,3,"FH",5.552590653,542209.6988,2279541.001,24,33.23418219,24.83,7,1.336035489,13.7025,79.2593,2050.629883,9.098400116,290.7030029,"Managed","2","1"
"238","2018",41,2,"L",1.637445077,541933,2278762,85,24.88697051,21.41,10,1.733205107,11.81,13.2723,2038.579956,15.40030003,89.4489975,"Unmanaged","1","2"
"239","2018",6,4,"L",2.88342423,542134.5344,2279808.305,12,14.80960521,19.01,8,1.720796147,14.7375,9.6257,2049.070068,9.744999886,165.947998,"Managed","1","1"
"240","2018",15,2,"FH",3.81126581,542421.8508,2279370.766,23,27.47085193,21.21,7,1.211667584,9.74,71.923698,2041.73999,13.54930019,197.9680023,"Managed","2","1"
"241","2018",22,1,"L",2.259060469,541294.9172,2278447.317,21,18.17297467,24.3,5,0.885971436,14.86,50,2016.310059,37.89820099,93.39379883,"Managed","1","1"
"242","2018",35,1,"FH",4.563479477,542080.0246,2279017.096,19,27.79087419,17.35,7,1.365621089,10.8375,49.9002,2041.349976,9.18200016,243.1869965,"Managed","2","1"
"243","2018",4,4,"FH",5.698484579,541251.7775,2279432.621,13,27.09810196,16.08,2,0.070810555,11.77,35.365898,2061.75,2.394999981,174.7749939,"Managed","2","1"
"244","2018",29,3,"L",2.004426667,542087,2280316,31,37.88263976,26.87,6,1.200968407,10.7825,44.5471,2037.849976,13.15569973,58.92179871,"Managed","1","1"
"245","2018",6,4,"FH",1.92228282,542134.5344,2279808.305,12,14.80960521,19.01,8,1.720796147,14.7375,9.6257,2049.070068,9.744999886,165.947998,"Managed","2","1"
"246","2018",13,1,"L",2.440847173,541914.8537,2279318.375,24,20.88924281,23.84,5,1.132578803,14.6575,78.061203,2019.089966,5.627900124,248.1380005,"Managed","1","1"
"247","2018",6,3,"FH",5.677960379,542213.9402,2279804.407,25,27.36666886,23.86,5,1.221309179,13.58,81.578903,2053.27002,11.64710045,220.4799957,"Managed","2","1"
"248","2018",11,3,"FH",6.682505211,542462.3496,2279550.707,23,37.00951262,22.7,9,1.492683129,11.0725,77.551003,2064.379883,2.051500082,277.0859985,"Managed","2","1"
"249","2018",29,1,"FH",3.733842749,542042,2280352,31,36.77161944,27.03,6,1.060438851,10.77,73.809502,2039.839966,15.87119961,48.52640152,"Managed","2","1"
"250","2018",3,4,"L",3.293824833,543252.1848,2280437.405,22,21.18578166,22.73,3,0.726910626,12.7575,67.457603,2063.560059,2.002300024,156.6750031,"Managed","1","1"
"251","2018",38,2,"FH",4.227503802,541239,2279310,13,23.44568634,13.6,7,1.085830622,13.4725,14.0351,2058.050049,4.125400066,101.401001,"Managed","2","1"
"252","2018",12,3,"L",2.510576517,542706.5997,2279544.79,20,33.91123468,17.97,3,0.655046019,13.9825,81.370399,2063.090088,10.94299984,125.6790009,"Managed","1","1"
"253","2018",34,3,"L",1.240972243,542411,2278936,20,30.49795316,17.91,8,1.164778527,9.675,73.560799,2013.140015,14.0394001,67.54000092,"Managed","1","1"
"254","2018",35,3,"FH",2.263432476,542114.9937,2278991.95,19,15.88725003,12.7,5,1.378297123,8.045,6.9061,2043.140015,11.3100996,234.3339996,"Managed","2","1"
"255","2018",21,1,"FH",1.30368,543290.5503,2279448.992,20,33.59299919,21.45,8,1.515541307,13.5825,64.8256,1991.839966,29.57799912,298.4949951,"Managed","2","1"
"256","2018",41,1,"FH",2.17855155,541926,2278717,85,48.73708585,23.38,9,1.793381394,12.2275,10.2506,2039.609985,8.347700119,113.4469986,"Unmanaged","2","2"
"257","2018",33,2,"L",1.68353961,542090.8991,2279253.737,21,38.40877976,21.25,5,0.89284366,10.8175,67.887299,2051.219971,8.651399612,268.473999,"Managed","1","1"
"258","2018",4,2,"L",0.795333333,541301.2313,2279491.618,7,11.51741246,12.88,7,1.647435439,16.1475,0,2065.310059,2.971899986,185.6950073,"Managed","1","1"
"259","2018",38,4,"L",1.460853333,541200,2279243,13,20.5069424,13.88,2,0.10296666,13.0375,24.489799,2057.469971,4.117300034,208.3029938,"Managed","1","1"
"260","2018",4,1,"FH",2.144894933,541295.3921,2279450.545,7,15.50536981,13.35,4,0.865958817,14.2925,4.0964,2062.929932,2.724600077,194.9839935,"Managed","2","1"
